Ad Media,New,Reapply,Attending Outside School,Attempting Contact,Interview,Recruiting,Pending Investigations,Online Course,Awaiting Permit,Hireright Requested,Rehire Submitted,Ready For Processing,Processing,Processing Complete,Attending School,Attending Academy,Left Sch/aca,Left Academy,Dl170 Testing,Graduated Sch/aca,Failed Sch/aca,Compliance,Driver Reactivation,No Show,Left Orientation,Hold,Ready For Audit,Audit,Audit Deficiencies,Ok To Code,Paf Entered,Hired,Not Qualified,Not Interested,No Response,Duplicate App,Xfer Allowed,Unqualified Da,Do Not Contact,Upload,Total
LACED_DR_RecentGrad_RandallReilly_JiggyJobs_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_RecentGrad_RandallReilly_JiggyJobs_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_RecentGrad_SimplyHired_CareerHorizon_Intelliapp,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LACED_DR_RecentGrad_SimplyHired_CareerHorizon_SwiftLeadForm,3,4,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,20
LACED_DR_RecentGrad_SimplyHired_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4
LACED_DR_RecentGrad_SimplyHired_SwiftLeadForm,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,27
LACED_DR_SteelhousePilot_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5
LACED_DR_Students_CDLCareerNow_SwiftLeadForm,14,3,0,28,49,8,8,12,8,0,0,1,2,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,106,63,222,2,0,0,1,0,536
LACED_DR_Students_CDLCareerNow_TruckWarrior_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LACED_DR_Students_CDLJobs_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LACED_DR_Students_Craigslist_JIBE_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LACED_DR_Students_Craigslist_JIBE_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
LACED_DR_Students_Craigslist_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
LACED_DR_Students_EmploymentNetwork_Intelliapp,2,1,0,5,7,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,44
LACED_DR_Students_EmploymentNetwork_SwiftLeadForm,5,1,2,7,35,6,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,182,2,0,0,0,0,326
LACED_DR_Students_FindATruckerJob_Intelliapp,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9
LACED_DR_Students_FindATruckerJob_SwiftLeadForm,4,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,16,0,0,0,0,0,37
LACED_DR_Students_Google_Intelliapp,23,12,14,55,129,103,35,133,46,2,6,22,24,18,6,12,0,1,0,0,1,19,0,14,2,0,0,0,0,0,0,11,241,110,184,1,0,1,0,0,1225
LACED_DR_Students_Google_SwiftLeadForm,165,31,16,243,475,139,49,187,69,5,1,13,24,14,5,13,0,1,1,0,0,5,0,10,0,0,0,0,0,0,0,2,693,288,1063,22,0,2,16,0,3552
LACED_DR_Students_HiringDriversNow_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_Students_HiringDriversNow_SwiftLeadForm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5
LACED_DR_Students_Monster_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
LACED_DR_Students_Monster_SwiftLeadForm,6,4,0,18,39,10,5,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,126,1,0,0,1,0,317
LACED_DR_Students_RhinoLabs_Intelliapp,0,0,0,1,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,23
LACED_DR_Students_RhinoLabs_SwiftLeadForm,11,1,0,22,18,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,12,54,0,0,0,0,0,152
LACED_DR_Students_Snagajob_Intelliapp,14,0,1,19,30,18,4,15,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,66,1,0,0,1,0,221
LACED_DR_Students_Snagajob_SwiftLeadForm,79,2,2,105,96,31,4,32,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,86,397,3,0,0,1,0,951
LACED_DR_Students_YahooBing_Intelliapp,5,1,0,1,6,8,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,0,48
LACED_DR_Students_YahooBing_SwiftLeadForm,9,6,1,16,20,7,3,7,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,9,26,1,0,0,0,0,134
LACED_DR_Student_CareersInTrucks_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4
LACED_DR_Student_CareersInTrucks_SwiftLeadForm,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,23
LACED_DR_Student_CDLCareerNow_CareerHorizon_Intelliapp,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
LACED_DR_Student_CDLCareerNow_CareerHorizon_SwiftLeadForm,6,3,0,12,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,34
LACED_DR_Student_CDLCareerNow_TruckWarrior_CareerHorizon_SwiftLeadForm,8,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,20
LACED_DR_Student_EmploymentNetwork_CareerHorizon_lp,12,1,0,26,11,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,73
LACED_DR_Student_Facebook_2_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
LACED_DR_Student_Indeed_CareerHorizon_Intelliapp,4,0,0,5,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,27
LACED_DR_Student_Indeed_CareerHorizon_SwiftLeadForm,28,4,3,27,27,1,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,54,0,0,0,0,0,195
LACED_DR_Student_Indeed_Intelliapp,0,1,0,2,5,4,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,39
LACED_DR_Student_Indeed_SwiftLeadForm,5,2,1,13,34,11,0,17,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54,37,157,0,0,0,2,0,346
LACED_DR_Student_JobsInTrucks_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LACED_DR_Student_LACED_Emailer_PhoenixCampus_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4
LACED_DR_Student_LACED_Emailer_PhoenixCampus_SwiftLeadForm,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
LACED_DR_Student_Multiview_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACED_DR_Student_SimplyHiredStudent_Intelliapp,0,0,0,1,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,0,0,28
LACED_DR_Student_SimplyHiredStudent_SwiftLeadForm,11,2,2,12,27,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,61,0,0,0,0,0,170
LACED_DR_Student_TopUSAJobs_CareerHorizon_Intelliapp,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
LACED_DR_Student_TopUSAJobs_CareerHorizon_SwiftLeadForm,10,2,0,16,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,23,0,0,0,0,0,70
LACED_DR_Student_TopUSAJobs_Intelliapp,0,0,0,1,3,4,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,26
LACED_DR_Student_TopUSAJobs_SwiftLeadForm,1,0,1,5,22,7,2,13,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,66,1,0,0,0,0,153
LACED_DR_Student_ZipRecruiter_Intelliapp,0,0,1,1,9,5,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,5,12,0,0,0,0,0,55
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,16,2,4,31,43,8,5,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,54,26,114,1,0,0,1,0,321
LACED_DR_swifttrans.com_LeteadForm,0,0,2,0,8,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,9,3,6,0,0,0,0,0,44
LACED_Experienced_EmploymentNetwork_SwiftLeadForm,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,12
LACED_RecentGrads_EmploymentNetwork_SwiftLeadForm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
LACED_SR_Generic_FindTheRightJob_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5
ntts_48511,3,0,12,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,32
pulse_app,0,5,2,1,7,18,7,11,4,0,3,4,8,4,0,1,0,0,0,0,0,8,0,3,1,0,0,0,0,0,0,8,25,9,5,0,0,0,1,0,135
pulse_invite,0,0,1,2,18,9,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,10,12,0,0,0,0,0,80
pulse_sig,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,10
sterling,0,0,0,0,8,13,3,0,0,0,3,0,4,5,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,21,2,1,0,0,0,0,0,74
swifttrans,17,7,36,33,66,107,38,72,24,4,24,31,36,30,2,3,0,1,0,0,0,23,0,22,3,5,0,0,0,0,0,29,197,95,101,0,0,2,1,0,1009
tda,1,0,0,1,8,12,0,3,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,42
TruckDrivingJobs.com,14,16,0,43,57,24,4,2,0,0,4,1,2,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,2,42,120,176,1,0,1,6,0,522
TruckJobSeekers,3,3,1,10,7,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,9,16,0,0,0,14,0,78
Grand Totals:,756,233,216,1244,2557,1214,462,1220,503,40,97,193,321,222,28,93,2,7,2,0,6,176,0,168,17,17,0,0,0,1,0,234,3194,2248,5936,116,0,17,96,0,21636
