"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Hireright Requested","Rehire Submitted","Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact",Upload,Total,
JobsForTruckers,11,19,2,35,40,14,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,47,53,99,0,0,3,1,0,335,
JobsInTrucks.com,14,10,2,57,26,7,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,21,75,118,0,0,0,0,0,338,
JobsInTrucksDedicated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,
"LACED Lead",414,124,43,907,1175,256,85,227,96,14,15,31,85,30,1,6,10,3,0,0,2,13,0,25,5,1,0,0,0,16,0,5,1101,672,1922,56,0,1,19,0,7360,
m.BestDriverJobs,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,20,
m.BigRigJobs,1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,14,
m.BigTruckDrivingJobs,3,7,2,5,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,18,0,0,0,1,0,69,
m.DriverRecruiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6,
m.HiringTruckDrivers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
m.JobsForTruckers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,
RandallReillyMobile,3,5,2,4,4,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,8,0,0,1,2,0,53,
"Referral Program",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,
Signature,0,0,0,0,1,4,4,1,0,0,0,3,29,8,0,1,0,0,0,0,0,7,0,6,6,3,0,0,1,20,1,13,8,7,2,1,0,1,0,0,127,
TruckDrivingJobs.com,11,10,6,119,50,35,13,0,0,0,9,5,3,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0,0,1,0,8,49,113,156,1,0,0,3,0,600,
TruckJobSeekers,0,1,1,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,8,0,0,1,6,0,37,
Totals,702,363,279,1707,3049,998,431,926,372,68,96,185,512,180,20,58,20,12,0,0,4,70,0,86,30,19,0,2,11,152,2,79,2315,1884,3811,92,0,15,61,0,18611,
