"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Hireright Requested","Rehire Submitted","Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact",Upload,Total,
LACED_DR_Student_RandallReilly_mobileBestDriverJobs_CareerHorizon_SwiftLeadForm,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,
LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
"LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_Intelliapp 28680 LACED Lead L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,
LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_RhinoLabs_CareerHorizon_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,
LACED_DR_Student_RhinoLabs_CareerHorizon_SwiftLeadForm,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,16,0,0,0,0,0,34,
LACED_DR_Student_SimplyHiredStudent_Intelliapp,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,19,
LACED_DR_Student_SimplyHiredStudent_SwiftLeadForm,3,5,0,17,10,3,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,42,0,0,0,0,0,123,
LACED_DR_Student_SnagAJob_CareerHorizon_Intelliapp,0,0,1,3,10,9,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,45,
LACED_DR_Student_SnagAJob_CareerHorizon_SwiftLeadForm,8,0,1,21,25,12,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,48,1,0,0,0,0,156,
LACED_DR_Student_TopUSAJobs_CareerHorizon_Intelliapp,0,0,0,1,5,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,19,
LACED_DR_Student_TopUSAJobs_CareerHorizon_SwiftLeadForm,6,0,0,10,19,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,39,0,0,0,0,0,103,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,0,1,6,19,5,10,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,13,15,0,0,0,1,0,95,
LACED_DR_Student_ZipRecruiter_CareerHorizon_Intelliapp,2,0,0,8,4,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,0,0,0,0,0,37,
LACED_DR_Student_ZipRecruiter_CareerHorizon_SwiftLeadForm,13,1,0,35,34,5,2,6,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,21,47,0,0,0,0,0,239,
LACED_DR_Student_ZipRecruiter_Intelliapp,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,13,
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,5,0,0,17,12,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,34,0,0,0,0,0,93,
LACED_DR_swifttrans.com_LeteadForm,1,0,0,1,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,25,
ntts_48511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
pulse_app,0,4,1,0,5,14,1,11,2,0,1,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,11,3,4,0,0,1,1,0,70,
pulse_invite,1,0,0,2,5,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,21,
pulse_sig,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,
sterling,0,0,0,0,8,19,8,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,6,2,0,0,0,0,0,0,56,
swifttrans,15,8,16,25,69,79,33,66,26,1,11,18,51,18,1,0,3,0,0,0,0,1,0,8,3,0,0,0,0,15,1,8,124,65,73,2,0,0,2,0,742,
tda,1,0,0,0,3,8,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,
TruckDrivingJobs.com,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,15,
TruckJobSeekers,1,1,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,9,0,0,1,6,0,38,
"Grand Totals",441,149,116,1240,1857,762,318,748,314,43,52,146,329,100,9,23,25,8,0,0,2,26,0,56,17,12,1,7,1,69,7,75,1839,1282,3010,66,0,6,36,0,13192,

