"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Rehire Submitted",Scheduled,"Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact","Security Closed",Upload,Total,
LACED_DR_Student_RandallReilly_mobileBestDriverJobs_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
LACED_DR_Student_RandallReilly_mobileBigRigJobs_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,
LACED_DR_Student_RandallReilly_mobileDriverRecruiting_CareerHorizon_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_RandallReilly_mobileDriverRecruiting_CareerHorizon_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_RandallReilly_mobileHiringTruckDrivers_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,
LACED_DR_Student_RandallReilly_mobileHiringTruckDrivers_CareerHorizon_SwiftLeadForm,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,
LACED_DR_Student_RandallReilly_mobileJobsForTruckers_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_SimplyHiredStudent_Intelliapp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_SimplyHiredStudent_SwiftLeadForm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_SimplyHired_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,
LACED_DR_Student_SnagAJob_CareerHorizon_Intelliapp,5,1,0,10,16,15,3,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,43,0,0,0,0,1,0,166,
LACED_DR_Student_SnagAJob_CareerHorizon_SwiftLeadForm,17,1,0,39,53,23,4,22,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,72,269,1,0,0,0,2,0,581,
LACED_DR_Student_TopUSAJobs_CareerHorizon_Intelliapp,3,0,0,2,10,15,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,7,22,0,0,0,0,0,0,86,
LACED_DR_Student_TopUSAJobs_CareerHorizon_SwiftLeadForm,19,5,1,48,45,23,0,8,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,52,48,149,0,0,0,0,0,0,412,
LACED_DR_Student_TopUSAJobs_Intelliapp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_TopUSAJobs_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,2,0,1,3,11,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,8,22,0,0,0,0,1,0,67,
LACED_DR_Student_YP_CareerHorizon_Intelliapp,1,0,0,1,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,29,
LACED_DR_Student_YP_CareerHorizon_SwiftLeadForm,1,1,1,11,17,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,13,53,0,0,0,1,0,0,127,
LACED_DR_Student_ZipRecruiter_CareerHorizon_Intelliapp,1,1,1,4,11,16,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,12,47,0,0,0,0,1,0,167,
LACED_DR_Student_ZipRecruiter_CareerHorizon_SwiftLeadForm,10,6,3,52,90,38,6,23,13,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,248,85,408,6,0,0,0,1,0,1000,
LACED_DR_Student_ZipRecruiter_Intelliapp,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,0,0,0,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,0,1,0,0,20,
LACED_SR_Exp_Craigslist_Fall2016SignOnBonus_Intelliapp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,
LACED_SR_Exp_Jobs2Careers_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
LACED_SR_Exp_LinkUp_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
ntts_48511,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,39,
pulse_app,1,2,7,4,18,36,13,18,10,4,4,2,6,4,0,7,0,3,0,0,0,1,0,7,0,0,0,0,0,1,0,13,64,29,24,0,0,0,1,3,0,282,
pulse_invite,0,1,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,12,
pulse_sig,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,0,0,0,0,15,
SmartPhoneTrucker,3,3,3,15,16,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,19,66,115,0,0,1,2,1,0,262,
"SmartPhoneTrucker Chicago",0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,22,
"SmartPhoneTrucker Dallas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
sterling,0,2,0,0,7,37,3,2,3,1,6,1,6,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,18,33,14,10,0,0,3,0,0,0,156,
swifttrans,11,8,46,22,64,175,42,33,30,14,31,15,42,16,3,10,0,0,0,0,0,24,0,26,5,4,0,1,0,6,1,108,297,169,99,0,0,5,5,5,0,1317,
Swift_DR_Exp_Facebook_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,1,0,11,
Swift_DR_Exp_Facebook_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,3,15,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,42,2,0,0,5,1,0,105,
Swift_DR_Exp_Monster_Fall2016SignOnBonus_Intelliapp,1,0,0,5,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,23,
Swift_DR_Exp_Monster_Fall2016SignOnBonus_SwiftLeadForm,7,0,0,22,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,26,0,0,0,0,0,0,88,
Swift_DR_Exp_Monster_MAS_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
Swift_DR_Exp_Monster_MAS_Fall2016SignOnBonus_SwiftLeadForm,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,
Swift_DR_Exp_swifttrans.com_LeadForm,0,2,1,8,9,8,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,24,25,22,4,0,0,0,0,0,118,
Swift_DR_RecentGrad_swifttrans.com_LeadForm,1,1,7,13,22,10,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,14,25,1,0,0,0,0,0,125,
Swift_DR_Student_swifttrans.com_LeadForm,27,12,3,86,164,69,17,91,51,1,3,2,0,6,1,10,3,2,0,0,1,1,0,6,0,0,0,0,0,0,0,4,227,115,414,7,0,0,8,4,0,1335,
Swift_DR_Veterans_swifttrans.com_LeadForm,0,1,0,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,14,0,0,0,0,0,0,36,
tda,2,0,0,0,3,14,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,
TruckDrivingJobs.com,2,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,8,0,0,0,0,1,0,25,
TruckingJobsHub,3,1,0,8,11,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,26,42,0,0,1,0,0,0,111,
TruckJobSeekers,1,0,0,14,6,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,11,20,58,0,0,0,12,0,0,136,
"Grand Totals",620,359,407,2405,4189,2702,740,2191,1333,116,299,204,301,175,28,328,35,34,0,3,17,177,0,242,66,27,2,12,0,48,2,882,6312,5297,13043,220,0,40,241,112,0,43209,

