Ad Media,New,Reapply,Attending Outside School,Attempting Contact,Interview,Recruiting,Pending Investigations,Online Course,Awaiting Permit,Hireright Requested,Rehire Submitted,Ready For Processing,Processing,Processing Complete,Attending School,Attending Academy,Left Sch/aca,Left Academy,Dl170 Testing,Graduated Sch/aca,Failed Sch/aca,Compliance,Driver Reactivation,No Show,Left Orientation,Hold,Ready For Audit,Audit,Audit Deficiencies,Ok To Code,Paf Entered,Hired,Not Qualified,Not Interested,No Response,Duplicate App,Xfer Allowed,Unqualified Da,Do Not Contact,Upload,Total
LACED_DR_Student_ZipRecruiter_Intelliapp,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,7,0,0,10,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,38
LACED_DR_swifttrans.com_LeteadForm,1,1,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,14
pulse_app,0,0,2,1,0,9,2,2,1,0,2,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,2,0,0,1,1,0,36
pulse_invite,0,0,0,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,15
pulse_sig,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
sterling,0,0,0,1,4,14,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29
swifttrans,11,4,10,22,41,52,21,35,14,4,8,7,31,9,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,0,3,53,24,25,0,0,0,1,0,386
tda,0,0,0,0,5,6,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
TruckDrivingJobs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TruckJobSeekers,0,1,1,7,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3,0,22
Grand Totals:,318,106,64,1008,1067,427,218,407,122,25,36,60,230,78,0,0,5,3,0,0,1,15,0,11,9,1,0,1,0,5,1,17,825,569,1086,30,0,4,15,0,6764
