Ad Media,New,Reapply,Attending Outside School,Attempting Contact,Interview,Recruiting,Pending Investigations,Online Course,Awaiting Permit,Rehire Submitted,Scheduled,Ready For Processing,Processing,Processing Complete,Attending School,Attending Academy,Left Sch/aca,Left Academy,Dl170 Testing,Graduated Sch/aca,Failed Sch/aca,Compliance,Driver Reactivation,No Show,Left Orientation,Hold,Ready For Audit,Audit,Audit Deficiencies,Ok To Code,Paf Entered,Hired,Not Qualified,Not Interested,No Response,Duplicate App,Xfer Allowed,Unqualified Da,Do Not Contact,Security Closed,Upload,Total
careerbuilder_traineee,0,1,0,5,11,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,14,59,0,0,0,2,0,0,110
cautionwideturns,0,0,0,0,0,9,4,3,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,13,7,3,2,0,0,0,0,0,61
cdlschool_40481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
classa,1,0,0,0,0,41,15,0,0,2,3,0,10,3,0,1,1,0,0,0,0,3,0,5,2,1,0,0,0,2,0,20,29,6,43,1,0,1,0,1,0,191
classa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
coastalcol_53481,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
drip,0,1,0,0,94,65,28,98,92,2,22,2,25,14,2,5,2,1,0,0,0,1,0,9,2,4,0,0,0,1,0,30,87,69,38,2,0,2,0,2,0,700
gadrivingacademy_14664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
GoogleExpd,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
jobsinmotion_entrylevel,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
jobsinmotion_experienced,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,11
jobsinmotion_trainee,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
JobsInTrucks.com,29,19,13,207,130,58,8,4,2,3,3,0,6,2,0,0,0,0,0,0,0,2,0,9,0,1,0,0,0,0,0,8,190,471,864,4,0,3,11,1,0,2048
joinswift.com,2,8,36,18,72,96,57,102,89,5,25,2,35,13,2,21,2,5,0,0,0,7,0,6,3,1,0,0,0,2,0,86,163,110,124,2,0,4,3,5,0,1106
LACEDIntelliappCraigslistStudent,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LACEDSwiftLeadFormCraigslistStudent,2,0,0,5,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,25
LACEDSwiftLeadFormDedicatedRefrigeratedMOCraigslist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DedicatedDT_Craigslist_SignOnBonus_Intelliapp_MariettaOK,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,7
LACED_DedicatedDT_Craigslist_SignOnBonus_SwiftLeadForm_MariettaOK,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,14
LACED_DedicatedDT_Indeed_SignOnBonus_Intelliapp_MariettaOK,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DedicatedDT_Indeed_SignOnBonus_SwiftLeadForm_MariettaOK,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7
LACED_DedicatedDT_Jibe_SignOnBonus_Intelliapp_MariettaOK,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
LACED_DedicatedDT_Jibe_SignOnBonus_SwiftLeadForm_MariettaOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
LACED_DedicatedDT_LinkUp_SignOnBonus_SwiftLeadForm_MariettaOK,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DedicatedDT_ZipRecruiter_SignOnBonus_Intelliapp_MariettaOK,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
LACED_DedicatedDT_ZipRecruiter_SignOnBonus_SwiftLeadForm_MariettaOK,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
LACED_DedicatedK_Craigslist_HostlerDriver_Intelliapp_BlueSpringsMO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DedicatedK_Craigslist_HostlerDriver_SwiftLeadForm_BlueSpringsMO,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DedicatedRefrigeratedW_TopUSAJobs_SignOnBonus_Intelliapp_RobertLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LACED_DedicatedRefrigeratedW_TopUSAJobs_SignOnBonus_SwiftLeadForm_RobertLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LACED_DedicatedT_Craigslist_HostlerDriver_Intelliapp_WoodlandCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4
LACED_DedicatedT_Craigslist_HostlerDriver_SwiftLeadForm_WiltonNY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
LACED_DedicatedT_Craigslist_HostlerDriver_SwiftLeadForm_WoodlandCA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,9
LACED_DedicatedT_Craigslist_TeamDriver_Intelliapp_LakeCityFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4
LACED_DedicatedT_Craigslist_TeamDriver_SwiftLeadForm_LakeCityFL,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,8
LACED_DedicatedT_Indeed_HostlerDriver_Intelliapp_WiltonNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LACED_DedicatedT_Indeed_HostlerDriver_SwiftLeadForm_WiltonNY,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,0,0,0,0,0,0,13
LACED_DedicatedT_Indeed_HostlerDriver_SwiftLeadForm_WoodlandCA,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,0,0,0,0,0,0,20
LACED_DedicatedT_Indeed_TeamDriver_Intelliapp_LakeCityFL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LACED_DedicatedT_Indeed_TeamDriver_SwiftLeadForm_LakeCityFL,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6
LACED_DedicatedT_JobsInTrucks_TeamDriver_Intelliapp_LakeCityFL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DedicatedT_JobsInTrucks_TeamDriver_SwiftLeadForm_LakeCityFL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5
LACED_DedicatedT_LinkUp_HostlerDriver_Intelliapp_WoodlandCA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
LACED_DedicatedT_LinkUp_HostlerDriver_SwiftLeadForm_WiltonNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
LACED_DedicatedT_LinkUp_HostlerDriver_SwiftLeadForm_WoodlandCA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,12
LACED_DedicatedT_LinkUp_TeamDriver_Intelliapp_LakeCityFL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACED_DedicatedT_LinkUp_TeamDriver_SwiftLeadForm_LakeCityFL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4
LACED_DedicatedT_TopUSAJobs_HostlerDriver_SwiftLeadForm_WoodlandCA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACED_DedicatedT_ZipRecruiter_HostlerDriver_Intelliapp_WiltonNY,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DedicatedT_ZipRecruiter_HostlerDriver_SwiftLeadForm_WiltonNY,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,11
LACED_DedicatedT_ZipRecruiter_TeamDriver_Intelliapp_LakeCityFL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
LACED_DedicatedT_ZipRecruiter_TeamDriver_SwiftLeadForm_LakeCityFL,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0,0,0,0,0,12
LACED_DR_driveswiftteams.com_LeadForm,0,0,1,1,5,2,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,12,1,0,0,0,0,0,49
LACED_DR_Experienced_AmericanDriverNetwork_CareerHorizon_Intelliapp,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DR_Experienced_CareerBuilder_Intelliapp,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5
LACED_DR_Experienced_CareerBuilder_SwiftLeadForm,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,1,0,0,29
LACED_DR_Experienced_EveryTruckJob_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_Experienced_RandallReilly_CareersInGear_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
LACED_DR_Experienced_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,10
LACED_DR_Exp_AmericanDriverNetwork_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4
LACED_DR_Exp_CareersInTrucks_Fall2016SignOnBonus_Email_SwiftLeadForm,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6
LACED_DR_Exp_CareersInTrucks_Fall2016SignOnBonus_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
LACED_DR_Exp_CareersInTrucks_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
LACED_DR_Exp_CareersInTrucks_FB_Fall2016SignOnBonus_Intelliapp_Banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LACED_DR_Exp_CareersInTrucks_FB_Fall2016SignOnBonus_SwiftLeadForm_Banner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,1,0,0,10
LACED_DR_Exp_CDLCareerNow_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,10
LACED_DR_Exp_CDLCareerNow_Fall2016SignOnBonus_SwiftLeadForm,0,2,0,10,10,12,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,32,33,67,9,0,3,0,0,0,192
LACED_DR_Exp_CDLCareerNow_TruckWarrior_Fall2016SignOnBonus_SwiftLeadForm,1,5,0,13,19,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,47,95,0,0,1,4,0,0,216
LACED_DR_Exp_CDLJobs_Fall2016SignOnBonus_Email_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LACED_DR_Exp_CDLJobs_Fall2016SignOnBonus_Email_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
LACED_DR_Exp_CDLJobs_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACED_DR_Exp_CDLJobs_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
LACED_DR_Exp_Craigslist_Fall2016SignOnBonus_Intelliapp,0,0,0,1,5,5,4,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,7,2,15,0,0,0,0,1,0,50
LACED_DR_Exp_Craigslist_Fall2016SignOnBonus_SwiftLeadForm,3,2,0,9,20,5,5,0,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,17,23,32,1,0,0,0,2,0,132
LACED_DR_Exp_Craigslist_JIBE_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACED_DR_Exp_Craigslist_JIBE_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
LACED_DR_Exp_EveryTruckJob_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_Exp_FindATruckerJob_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LACED_DR_Exp_FindATruckerJob_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,14
LACED_DR_Exp_Google_Fall2016SignOnBonus_Intelliapp,9,3,15,15,68,86,31,66,36,5,18,3,24,12,0,15,2,1,0,0,0,3,0,13,1,1,0,0,0,0,0,47,172,95,96,3,0,5,1,2,0,848
LACED_DR_Exp_Google_Fall2016SignOnBonus_SwiftLeadForm,28,18,24,93,248,125,38,104,53,14,33,5,40,20,2,24,7,0,0,0,0,5,0,16,6,3,0,0,0,2,0,66,344,260,526,33,0,2,6,3,0,2148
LACED_DR_Exp_Indeed_Fall2016SignOnBonus_Intelliapp,2,0,0,3,2,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,0,0,0,0,0,0,39
LACED_DR_Exp_Indeed_Fall2016SignOnBonus_SwiftLeadForm,7,1,0,27,24,12,1,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,27,36,110,0,0,0,1,0,0,258
LACED_DR_Exp_Jobs2Careers_Fall2016SignOnBonus_Intelliapp,0,0,1,3,3,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,8,6,0,0,0,0,1,0,38
LACED_DR_Exp_Jobs2Careers_Fall2016SignOnBonus_SwiftLeadForm,1,2,4,10,25,12,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,18,32,54,2,0,0,2,0,0,176
LACED_DR_Exp_JobsInTrucks_Fall2016SignOnBonus_Email_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACED_DR_Exp_JobsInTrucks_Fall2016SignOnBonus_Email_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,5
LACED_DR_Exp_JobsInTrucks_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
LACED_DR_Exp_JobsInTrucks_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
LACED_DR_Exp_LinkUp_Fall2016SignOnBonus_Intelliapp,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,0,23
LACED_DR_Exp_LinkUp_Fall2016SignOnBonus_SwiftLeadForm,0,1,0,5,16,9,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,11,31,59,1,0,0,0,0,0,142
LACED_DR_Exp_RandallReilly_BigTruckDrivingJobs_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
LACED_DR_Exp_RandallReilly_CareersInGear_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7
LACED_DR_Exp_RandallReilly_HiringTruckDrivers_Fall2016SignOnBonus_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACED_DR_Exp_RandallReilly_JiggyJobs_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_Exp_RandallReilly_mobileBestDriverJobs_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACED_DR_Exp_RandallReilly_mobileBigRigJobs_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
LACED_DR_Exp_RandallReilly_mobileBigTruckDrivingJobs_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8
LACED_DR_Exp_RandallReilly_mobileBigTruckDrivingJobs_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,9
LACED_DR_Exp_RandallReilly_PM_Display_Fall2016SignOnBonus_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACED_DR_Exp_RandallReilly_PM_Display_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
