Ad Media,New,Reapply,Attending Outside School,Attempting Contact,Interview,Recruiting,Pending Investigations,Online Course,Awaiting Permit,Rehire Submitted,Scheduled,Ready For Processing,Processing,Processing Complete,Attending School,Attending Academy,Left Sch/aca,Left Academy,Dl170 Testing,Graduated Sch/aca,Failed Sch/aca,Compliance,Driver Reactivation,No Show,Left Orientation,Hold,Ready For Audit,Audit,Audit Deficiencies,Ok To Code,Paf Entered,Hired,Not Qualified,Not Interested,No Response,Duplicate App,Xfer Allowed,Unqualified Da,Do Not Contact,Security Closed,Upload,Total
LACEDIntelliappCraigslistStudents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACEDIntelliAppEveryTruckJobExp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
LACEDIntelliAppEveryTruckJobRecentGrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACEDIntelliappGeneric_ReferrerCode,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LACEDIntelliappgoogle21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,5,10,0,0,0,0,0,0,31
LACEDIntelliappGoogleExp,0,0,0,5,2,6,1,4,4,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,32,34,32,1,0,0,0,0,0,142
LACEDIntelliappGoogleStudents,1,1,3,11,4,6,6,14,7,2,0,0,0,1,0,1,0,2,0,0,2,0,0,6,0,0,0,0,0,0,0,24,70,77,102,2,0,2,1,0,0,345
LACEDIntelliappIndeedExpd,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,10
LACEDIntelliappIndeedRecentGrad,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,6,11,0,0,0,0,0,0,41
LACEDIntelliappIndeedStudent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
LACEDIntelliappJobs2careersexpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
LACEDIntelliappJobs2careersOKStudent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACEDIntelliappJobs2CareersRecentGrads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
LACEDIntelliappJobs2CareersStudent,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14
LACEDIntelliappJobsInTrucksFleetJobsExpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
LACEDIntelliappJobsInTrucksFleetJobsStudents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
LACEDIntelliappjobsintrucksrecentgrads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
LACEDIntelliappLinkUpexpd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,7
LACEDIntelliappLinkupRecentGrads,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,7
LACEDIntelliappLinkUpStudents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
LACEDIntelliappMonsterStudents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
LACEDIntelliappRegionalHelpWantedExp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
LACEDIntelliappRegionalHelpWantedRecentGrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
LACEDIntelliappRhinoLabsRecentGrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,8
LACEDIntelliappRhinoLabsStudent,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,14,0,0,0,0,0,0,50
LACEDIntelliappRRLeadGenStudent,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,0,0,0,0,12
LACEDIntelliappSimplyHiredExpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5
LACEDIntelliappSimplyHiredRecentGrads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LACEDIntelliappSimplyHiredStudent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
LACEDIntelliappSnagajobRECENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACEDIntelliappSnagAJobStudents,2,2,1,3,2,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,32,43,103,0,0,1,0,0,0,208
LACEDIntelliappStudentJobsInTrucks,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,9
LACEDIntelliappTruckdrivingjobsexpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
LACEDIntelliapptruckdrivingjobsStudent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LACEDIntelliappYahooBingStudents,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,11,14,26,1,0,1,0,0,0,66
LACEDIntelliappYahooExpd,1,0,0,0,0,3,3,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,13,20,12,17,0,0,0,0,0,0,80
LACEDSwiftLeadFormAmericandrivernetworkexpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
LACEDSwiftLeadFormAmericandrivernetworkStudent_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
LACEDSwiftLeadFormCareerbuilderexpd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,0,18
LACEDSwiftLeadFormCareersingearexpd,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,8
LACEDSwiftLeadFormCBRecentGrad,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,3,14,0,0,0,0,0,0,34
LACEDSwiftLeadFormCBStudents,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,0,0,0,0,0,0,36
LACEDSwiftLeadFormCDLCareerNowRecentGrad,1,0,3,13,11,12,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,20,76,84,133,5,0,0,4,0,0,381
LACEDSwiftLeadFormCDLCareerNowStudents,8,3,1,57,17,13,5,7,5,0,0,0,0,0,0,1,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,21,138,181,519,7,0,2,2,0,0,995
LACEDSwiftLeadFormCIGRecentGrad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4
LACEDSwiftLeadFormCIGStudents,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,19,2,0,0,0,0,0,52
LACEDSwiftLeadFormCraigslistExpd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,3,0,0,2,0,0,0,15
LACEDSwiftLeadFormCraigslistRecentGrad,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,7,12,15,0,0,0,0,0,0,47
LACEDSwiftLeadFormCraigslistStudent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LACEDSwiftLeadFormCraigslistStudents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACEDSwiftLeadFormDedicatedDTStocktonJobsInTrucks,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
LACEDSwiftLeadFormDedicatedRefrigeratedLAJobsInTrucks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACEDSwiftLeadFormEmploymentNetwork,12,1,1,63,21,6,3,5,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,6,133,200,560,3,0,0,2,0,0,1027
LACEDSwiftLeadFormFindATruckerJobExp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
LACEDSwiftLeadFormFindATruckerJobRecentGrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
LACEDSwiftLeadFormgoogle21,3,7,1,26,15,6,4,12,5,0,1,0,2,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,23,155,102,326,6,0,0,1,0,0,702
LACEDSwiftLeadFormGoogleExp,5,7,14,39,27,24,27,37,22,4,0,0,5,4,0,4,8,3,0,0,4,0,0,22,3,0,0,0,0,0,0,155,400,389,638,56,0,11,11,0,0,1919
LACEDSwiftLeadFormGoogleStudents,22,43,29,229,140,65,63,119,60,9,0,0,3,18,0,6,11,17,0,1,7,4,0,42,2,0,0,0,0,0,0,221,1194,1360,2916,67,0,14,26,1,0,6689
LACEDSwiftLeadFormHiringDriversNowExp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
LACEDSwiftLeadFormHiringDriversNowRecentGrad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,8
LACEDSwiftLeadFormIndeedExpd,0,1,0,10,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,13,36,70,2,0,0,0,0,0,143
LACEDSwiftLeadFormIndeedRecentGrad,1,4,1,19,10,8,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,26,88,89,197,10,0,1,2,0,0,473
LACEDSwiftLeadFormIndeedStudent,0,11,2,18,9,1,1,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,22,83,171,6,0,1,4,0,0,345
LACEDSwiftLeadFormJobs2careersexpd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,19
LACEDSwiftLeadFormJobs2careersOKStudent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
LACEDSwiftLeadFormJobs2CareersRecentGrads,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,20,29,0,0,0,0,0,0,75
LACEDSwiftLeadFormJobs2CareersStudent,2,0,0,14,0,3,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,49,142,1,0,0,1,0,0,255
LACEDSwiftLeadFormJobsInTrucksExpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,8
LACEDSwiftLeadFormJobsInTrucksFleetJobsExpd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
LACEDSwiftLeadFormJobsInTrucksFleetJobsRecentGrads,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5
LACEDSwiftLeadFormJobsInTrucksFleetJobsStudents,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,0,0,14
LACEDSwiftLeadFormjobsintrucksrecentgrads,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,1,0,0,0,0,0,24
LACEDSwiftLeadFormjujuexpd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7
LACEDSwiftLeadFormjujuRecentGrad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
LACEDSwiftLeadFormjujuStudent,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,15,0,0,0,2,0,0,28
LACEDSwiftLeadFormLinkUpexpd,0,0,1,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,23,3,0,0,3,0,0,52
LACEDSwiftLeadFormLinkupRecentGrads,1,0,0,3,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,33,0,0,0,3,0,0,72
LACEDSwiftLeadFormLinkUpStudents,2,1,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,21,60,1,0,0,0,0,0,110
LACEDSwiftLeadFormMailerDedicated,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
LACEDSwiftLeadFormMonsterexpd,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,13,26,0,0,0,0,0,0,52
LACEDSwiftLeadFormMonsterStudents,2,0,2,20,8,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,92,228,3,0,3,0,0,0,457
LACEDSwiftLeadFormRegionalHelpWantedExp,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,0,0,0,0,0,0,32
LACEDSwiftLeadFormRegionalHelpWantedRecentGrad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,4,0,0,0,0,0,0,17
LACEDSwiftLeadFormRhinoLabsRecentGrad,0,3,0,1,3,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,34,26,43,5,0,1,0,0,0,131
LACEDSwiftLeadFormRhinoLabsStudent,8,5,1,42,3,2,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,292,117,375,2,0,0,1,0,0,863
LACEDSwiftLeadFormRRLeadGenStudent,0,2,5,14,8,3,3,8,6,3,0,0,3,2,0,0,4,4,0,0,1,0,0,3,0,0,0,0,0,0,0,42,107,126,176,12,0,5,2,0,0,539
LACEDSwiftLeadFormSimplyHiredExpd,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,0,0,0,0,0,0,30
LACEDSwiftLeadFormSimplyHiredRecentGrads,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,20,9,32,0,0,0,0,0,0,71
