"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Rehire Submitted",Scheduled,"Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact","Security Closed",Upload,Total,
LACED_SR_Exp_Craigslist_CareerHorizon_SwiftLeadForm,0,1,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,0,0,0,0,0,0,31,
LACED_SR_Exp_Craigslist_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,15,
LACED_SR_Exp_Craigslist_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10,7,18,1,0,0,1,0,0,48,
LACED_SR_Exp_Indeed_CareerHorizon_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,9,
LACED_SR_Exp_Indeed_CareerHorizon_SwiftLeadForm,0,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,8,24,0,0,0,0,0,0,50,
LACED_SR_Exp_Indeed_Fall2016SignOnBonus_Intelliapp,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,
LACED_SR_Exp_Indeed_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,4,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,1,0,0,0,0,0,24,
LACED_SR_Exp_Jobs2Careers_CareerHorizon_Intelliapp,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,9,
LACED_SR_Exp_Jobs2Careers_CareerHorizon_SwiftLeadForm,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,18,2,0,0,0,0,0,41,
LACED_SR_Exp_Jobs2Careers_Fall2016SignOnBonus_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,8,
LACED_SR_Exp_Jobs2Careers_Fall2016SignOnBonus_SwiftLeadForm,1,2,0,14,11,2,1,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,24,0,0,1,1,0,0,88,
LACED_SR_Exp_JobsInTrucks_CareerHorizon_SwiftLeadForm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
LACED_SR_Exp_JobsInTrucks_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_SR_Exp_JobsInTrucks_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,
LACED_SR_Exp_LinkUp_CareerHorizon_Intelliapp,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,
LACED_SR_Exp_LinkUp_CareerHorizon_SwiftLeadForm,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,0,0,0,0,0,13,
LACED_SR_Exp_LinkUp_Fall2016SignOnBonus_Intelliapp,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,
LACED_SR_Exp_LinkUp_Fall2016SignOnBonus_SwiftLeadForm,0,0,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,17,1,0,0,0,0,0,38,
LACED_SR_Exp_RandallReilly_CareersInGear_CareerHorizon_Intelliapp,0,0,0,1,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,8,15,0,0,0,0,0,0,40,
LACED_SR_Exp_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,1,1,1,8,7,4,3,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,22,18,55,1,0,0,0,0,0,131,
LACED_SR_Exp_RandallReilly_HiringTruckDrivers_CareerHorizon_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_SR_Exp_RandallReilly_HiringTruckDrivers_CareerHorizon_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_SR_Exp_RandallReilly_MobileBestDriverJobs_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_SR_Exp_RandallReilly_MobileBestDriverJobs_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,
LACED_SR_Exp_RandallReilly_MobileHiringTruckDrivers_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_SR_Exp_RandallReilly_PM_GAM_CareerHorizon_Intelliapp,1,0,0,0,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,0,0,0,0,0,0,22,
LACED_SR_Exp_RandallReilly_PM_GAM_CareerHorizon_SwiftLeadForm,2,1,1,3,8,6,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,31,0,0,0,0,0,0,78,
LACED_SR_Exp_RandallReilly_PM_Social_CareerHorizon_SwiftLeadForm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,
LACED_SR_Exp_SmartPhoneTrucker_Fall2016SignOnBonus,12,4,2,24,7,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,15,23,0,0,0,1,0,0,102,
LACED_SR_Exp_WrightMediaGroup_Fall2016SignOnBonus_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_SR_Generic_Craigslist_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
LACED_SR_Generic_HiringDriversNow_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,
LACED_SR_Generic_JobsInTrucks_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,
LACED_SR_Generic_JobsInTrucks_SwiftLeadForm,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,
LACED_SR_Generic_SmartPhoneTrucker_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_SR_RecentGrad_CDLCareerNow_TruckWarrior_CareerHorizon_SwiftLeadForm,6,3,7,28,27,15,5,1,0,3,3,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,5,66,95,225,1,0,1,4,1,0,505,
LACED_SR_RecentGrad_Craigslist_CareerHorizon_Intelliapp,0,0,2,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,14,14,13,1,0,0,0,0,0,55,
LACED_SR_RecentGrad_Craigslist_CareerHorizon_SwiftLeadForm,4,2,3,4,13,5,2,4,6,1,3,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4,34,27,97,2,0,1,0,0,0,218,
LACED_SR_RecentGrad_HiringDriversNow_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_SR_RecentGrad_Indeed_CareerHorizon_Intelliapp,0,0,0,2,0,1,2,6,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,11,0,0,0,0,0,0,34,
LACED_SR_RecentGrad_Indeed_CareerHorizon_SwiftLeadForm,4,0,0,19,5,5,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,10,59,3,0,0,0,0,0,130,
LACED_SR_RecentGrad_Jobs2Careers_CareerHorizon_Intelliapp,0,1,0,3,5,3,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8,17,0,0,1,0,0,0,56,
LACED_SR_RecentGrad_Jobs2Careers_CareerHorizon_SwiftLeadForm,8,2,0,32,16,7,5,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,21,143,1,0,1,0,0,0,273,
LACED_SR_RecentGrad_JobsInTrucks_CareerHorizon_Intelliapp,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,9,
LACED_SR_RecentGrad_JobsInTrucks_CareerHorizon_SwiftLeadForm,0,0,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,8,0,0,0,0,0,0,26,
LACED_SR_RecentGrad_LinkUp_CareerHorizon_Intelliapp,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,0,0,0,0,0,17,
LACED_SR_RecentGrad_LinkUp_CareerHorizon_SwiftLeadForm,4,0,0,8,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,12,66,2,0,0,0,0,0,118,
LACED_SR_Student_AllTruckJobs_CareerHorizon_SwiftLeadForm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,5,
LACED_SR_Student_AllTruckJobs_CareerHorizon_SwiftLeadForm_Intelliapp,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,
LACED_SR_Student_CDLCareerNow_TruckWarrior_CareerHorizon_SwiftLeadForm,4,2,1,17,12,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,13,113,1,0,0,0,0,0,220,
LACED_SR_Student_Craigslist_CareerHorizon_Intelliapp,2,0,0,12,6,12,0,27,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,32,32,71,0,0,0,0,2,0,209,
LACED_SR_Student_Craigslist_CareerHorizon_SwiftLeadForm,21,4,1,58,40,27,4,43,14,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,124,83,504,3,0,0,2,2,0,938,
LACED_SR_Student_HiringDriversNow_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
LACED_SR_Student_Indeed_CareerHorizon_Intelliapp,2,0,0,13,13,17,2,23,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,34,81,0,0,0,1,0,0,219,
LACED_SR_Student_Indeed_CareerHorizon_SwiftLeadForm,34,4,0,106,42,26,2,39,18,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,86,593,3,0,0,3,3,0,1061,
LACED_SR_Student_Jobs2Careers_CareerHorizon_Intelliapp,1,0,0,5,5,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,6,31,0,0,0,0,1,0,74,
LACED_SR_Student_Jobs2Careers_CareerHorizon_SwiftLeadForm,4,2,0,35,24,2,1,8,5,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,31,285,3,0,0,0,1,0,457,
LACED_SR_Student_JobsInTrucks_CareerHorizon_Intelliapp,1,1,0,2,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,16,0,0,0,0,0,0,47,
LACED_SR_Student_JobsInTrucks_CareerHorizon_SwiftLeadForm,5,3,1,15,9,5,0,4,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,7,66,1,0,0,0,0,0,149,
LACED_SR_Student_LinkUp_CareerHorizon_Intelliapp,1,0,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,15,0,0,0,0,1,0,31,
LACED_SR_Student_LinkUp_CareerHorizon_SwiftLeadForm,0,0,1,13,10,0,1,5,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,32,14,112,1,0,0,0,1,0,197,
LACED_SR_Student_RandallReilly_BestDriverJobs_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_SR_Student_RandallReilly_CareersInGear_CareerHorizon_Intelliapp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,7,
LACED_SR_Student_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,1,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,0,0,0,0,0,0,19,
LACED_SR_Student_RandallReilly_HiringTruckDrivers_CareerHorizon_Intelliapp,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
LACED_SR_Student_RandallReilly_HiringTruckDrivers_CareerHorizon_SwiftLeadForm,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,
LACED_SR_Student_RandallReilly_PM_Display_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_SR_Student_RandallReilly_PM_Display_SwiftLeadForm,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,
pulse_app,0,0,6,0,2,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,9,2,0,0,0,0,1,0,42,
pulse_sig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
SmartPhoneTrucker,1,4,3,32,30,16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,34,92,208,0,0,1,2,1,0,433,
"SmartPhoneTrucker Chicago",0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,18,
"SmartPhoneTrucker Dallas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
"SmartPhoneTrucker Milwaukee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,
"SmartPhoneTrucker Nashville",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
TruckingJobsHub,0,0,0,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,25,49,1,0,0,1,0,0,95,
"Grand Totals",156,87,53,743,447,275,65,215,96,13,14,8,26,10,3,7,1,5,0,0,6,8,0,27,9,4,0,1,0,17,0,41,998,1267,4304,39,0,12,31,21,0,9009,

