"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Rehire Submitted",Scheduled,"Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact","Security Closed",Upload,Total,
LACED_DR_RecentGrad_Craigslist_CareerHorizon_SwiftLeadForm,2,2,3,29,39,8,4,9,3,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,84,1,0,0,2,1,0,229,
LACED_DR_RecentGrad_EveryTruckJob_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,
LACED_DR_RecentGrad_FindATruckerJob_CareerHorizon_SwiftLeadForm,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,
LACED_DR_RecentGrad_FindATruckerJob_CareerHorizon_SwiftLeadForm_Intelliapp,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
LACED_DR_RecentGrad_Indeed_CareerHorizon_SwiftLeadForm,8,3,2,46,53,24,4,23,11,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,36,43,159,3,0,0,1,0,0,421,
LACED_DR_RecentGrad_Indeed_CareerHorizon_SwiftLeadForm_Intelliapp,3,0,0,7,7,10,2,12,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14,4,20,0,0,0,0,0,0,87,
LACED_DR_RecentGrad_JIBE_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_DR_RecentGrad_Jobs2Careers_CareerHorizon_Intelliapp,1,1,0,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,23,
LACED_DR_RecentGrad_Jobs2Careers_CareerHorizon_SwiftLeadForm,3,1,0,21,10,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,29,0,0,0,0,0,0,93,
LACED_DR_RecentGrad_JobsInTrucks_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,
LACED_DR_RecentGrad_JobsInTrucks_CareerHorizon_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,
LACED_DR_RecentGrad_LinkUp_CareerHorizon_Intelliapp,0,0,1,2,2,2,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,0,0,0,0,0,0,32,
LACED_DR_RecentGrad_LinkUp_CareerHorizon_SwiftLeadForm,4,2,1,24,11,6,0,5,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,14,66,0,0,0,0,0,0,149,
LACED_DR_RecentGrad_Monster_CareerHorizon_Intelliapp,1,0,0,12,5,8,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,0,0,0,0,1,0,75,
LACED_DR_RecentGrad_Monster_CareerHorizon_SwiftLeadForm,7,3,0,54,42,13,5,12,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,127,1,0,0,1,2,0,352,
LACED_DR_RecentGrad_Monster_MAS_CareerHozion_Intelliapp,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,
LACED_DR_RecentGrad_Monster_MAS_CareerHozion_SwiftLeadForm,1,0,0,2,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,27,
LACED_DR_RecentGrad_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,
LACED_DR_RecentGrad_SnagAJob_CareerHorizon_Intelliapp,3,1,0,3,6,14,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,29,0,0,0,0,0,0,88,
LACED_DR_RecentGrad_SnagAJob_CareerHorizon_SwiftLeadForm,10,2,1,45,34,21,5,10,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,148,1,0,0,3,0,0,351,
LACED_DR_RecentGrad_TopUSAJobs_CareerHorizon_Intelliapp,0,0,0,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,14,
LACED_DR_RecentGrad_TopUSAJobs_CareerHorizon_SwiftLeadForm,0,1,0,3,15,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,24,0,0,0,0,0,0,66,
LACED_DR_RecentGrad_TruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_RecentGrad_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,0,1,1,4,5,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,7,9,1,0,0,0,0,0,38,
LACED_DR_RecentGrad_ZipRecruiter_CareerHorizon_Intelliapp,0,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,11,
LACED_DR_RecentGrad_ZipRecruiter_CareerHorizon_SwiftLeadForm,2,1,0,21,11,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,0,0,0,0,0,0,69,
LACED_DR_Students_2_AmericanDriverNetwork_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_DR_Students_CDLCareerNow_CareerHorizon_SwiftLeadForm,16,4,0,72,44,6,4,5,6,0,1,0,1,2,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,49,223,1,0,2,0,0,0,497,
LACED_DR_Students_FindATruckerJob_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,
LACED_DR_Students_Jobs2careers_SwiftLeadForm_OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,
LACED_DR_Students_Monster_MAS_CareerHozion_Intelliapp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,
LACED_DR_Students_Monster_MAS_CareerHozion_SwiftLeadForm,2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,31,
LACED_DR_Students_YahooBing_Intelliapp,4,2,2,17,18,29,8,26,14,0,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,7,27,1,0,0,1,0,0,195,
LACED_DR_Students_YahooBing_SwiftLeadForm,12,5,2,65,68,49,16,32,13,0,2,1,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,99,47,152,6,0,0,52,0,0,630,
LACED_DR_Student_AllTruckJobs_CareerHorizon_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
LACED_DR_Student_AmericanDriverNetwork_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_AmericanDriverNetwork_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_CDLCareerNow_CareerHorizon_Intelliapp,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
LACED_DR_Student_CDLCareerNow_CareerHorizon_SwiftLeadForm,3,2,1,12,17,5,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,62,3,0,0,0,0,0,136,
LACED_DR_Student_CDLCareerNow_TruckWarrior_CareerHorizon_SwiftLeadForm,4,1,0,13,15,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,41,0,0,0,0,0,0,100,
LACED_DR_Student_Craigslist_CareerHorizon_Intelliapp,0,0,0,18,14,12,2,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,10,23,0,0,0,0,1,0,111,
LACED_DR_Student_Craigslist_CareerHorizon_SwiftLeadForm,11,4,1,84,66,19,3,17,12,0,2,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64,41,202,2,0,0,3,0,0,540,
LACED_DR_Student_Facebook_3_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_FindATruckerJob_CareerHorizon_Intelliapp,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,
LACED_DR_Student_FindATruckerJob_CareerHorizon_SwiftLeadForm,0,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,28,
LACED_DR_Student_Google21_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,
LACED_DR_Student_Google_CareerHorizon_SwiftLeadForm,83,34,14,368,459,130,35,127,64,7,18,6,15,23,2,19,3,2,0,0,1,8,0,6,1,2,0,0,0,0,0,10,550,286,987,25,0,0,11,1,0,3297,
LACED_DR_Student_HiringDriversNow_CareerHorizon_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_Indeed_CareerHorizon_Intelliapp,1,1,1,12,26,8,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,6,34,0,0,0,0,0,0,130,
LACED_DR_Student_Indeed_CareerHorizon_SwiftLeadForm,30,7,3,140,116,26,8,33,12,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,119,88,354,6,0,0,0,1,0,950,
LACED_DR_Student_Jobs2Careers_CareerHorizon_Intelliapp,0,0,0,9,12,10,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,22,0,0,0,0,0,0,72,
LACED_DR_Student_Jobs2Careers_CareerHorizon_SwiftLeadForm,9,1,1,55,56,15,2,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,28,157,3,0,0,0,0,0,383,
LACED_DR_Student_JobsInTrucks_CareerHorizon_Email_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_JobsInTrucks_CareerHorizon_Intelliapp,0,0,0,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,15,
LACED_DR_Student_JobsInTrucks_CareerHorizon_SwiftLeadForm,2,0,0,7,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,37,
LACED_DR_Student_LinkUp_CareerHorizon_SwiftLeadForm,5,3,0,35,21,8,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,80,0,0,0,0,0,0,192,
LACED_DR_Student_LinkUp_CareerHorizon_SwiftLeadForm_Intelliapp,1,0,0,4,2,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0,0,0,32,
LACED_DR_Student_Monster_CareerHorizon_Intelliapp,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,20,
LACED_DR_Student_Monster_CareerHorizon_SwiftLeadForm,5,0,0,14,6,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,40,1,0,0,0,0,0,91,
LACED_DR_Student_RandallReilly_CareersInGear_CareerHorizon_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
LACED_DR_Student_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,6,
LACED_DR_Student_RandallReilly_HiringTruckDrivers_CareerHorizon_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,
LACED_DR_Student_RandallReilly_mobileHiringTruckDrivers_CareerHorizon_Intelliapp,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,
LACED_DR_Student_RandallReilly_mobileHiringTruckDrivers_CareerHorizon_SwiftLeadForm,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,
LACED_DR_Student_SimplyHiredStudent_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_SimplyHiredStudent_SwiftLeadForm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_SnagAJob_CareerHorizon_Intelliapp,2,0,0,8,6,6,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,19,0,0,0,0,0,0,79,
LACED_DR_Student_SnagAJob_CareerHorizon_SwiftLeadForm,7,2,0,34,22,12,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,132,1,0,0,0,0,0,293,
LACED_DR_Student_TopUSAJobs_CareerHorizon_Intelliapp,0,1,0,1,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,24,
LACED_DR_Student_TopUSAJobs_CareerHorizon_SwiftLeadForm,3,5,0,16,12,5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,29,0,0,0,0,0,0,94,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,1,0,0,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0,30,
LACED_DR_Student_YP_CareerHorizon_Intelliapp,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,16,
LACED_DR_Student_YP_CareerHorizon_SwiftLeadForm,1,0,0,12,10,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,24,0,0,0,0,0,0,68,
LACED_DR_Student_ZipRecruiter_CareerHorizon_Intelliapp,0,0,1,8,6,10,3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,22,0,0,0,0,1,0,94,
LACED_DR_Student_ZipRecruiter_CareerHorizon_SwiftLeadForm,7,4,2,89,68,31,6,9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,33,198,1,0,0,0,1,0,598,
LACED_DR_Student_ZipRecruiter_Intelliapp,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,
LACED_SR_Exp_Craigslist_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
ntts_48511,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
pulse_app,0,4,1,6,5,23,10,13,6,5,3,4,5,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,3,27,10,7,0,0,0,0,3,0,143,
pulse_sig,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,9,
SmartPhoneTrucker,2,0,0,21,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,46,0,0,0,0,1,0,127,
"SmartPhoneTrucker Chicago",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,8,
"SmartPhoneTrucker Dallas",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
sterling,0,0,0,0,4,23,2,1,1,1,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,13,4,1,0,0,0,0,0,0,67,
swifttrans,5,5,30,28,50,118,48,19,18,7,20,16,26,15,0,1,0,0,0,0,0,16,0,14,1,1,0,0,0,0,0,21,128,62,54,0,0,0,1,3,0,707,
Swift_DR_Exp_Facebook_Fall2016SignOnBonus_Intelliapp,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,
Swift_DR_Exp_Facebook_Fall2016SignOnBonus_SwiftLeadForm,4,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,18,0,0,0,4,0,0,53,
Swift_DR_Exp_swifttrans.com_LeadForm,0,2,0,8,7,7,3,0,0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,10,7,0,0,0,0,0,0,65,
Swift_DR_RecentGrad_swifttrans.com_LeadForm,3,0,3,3,6,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13,1,13,0,0,0,0,0,0,53,
Swift_DR_Student_swifttrans.com_LeadForm,23,0,3,70,119,20,6,36,14,3,2,4,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117,42,199,4,0,0,1,0,0,668,
Swift_DR_Veterans_swifttrans.com_LeadForm,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,12,
tda,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,
TruckDrivingJobs.com,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,6,0,0,0,0,0,0,17,
TruckingJobsHub,0,1,0,5,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,18,0,0,1,0,0,0,49,
TruckJobSeekers,1,1,0,9,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,28,0,0,0,5,0,0,68,
"Grand Totals",411,182,196,2207,2552,1488,561,1208,620,72,207,134,263,144,7,112,16,9,0,0,7,137,0,96,12,12,0,0,0,0,0,181,2877,2109,5866,102,0,14,161,35,0,21998,

