"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Hireright Requested","Rehire Submitted","Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact",Upload,Total,
"LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_Intelliapp 28680 LACED Lead L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,
LACED_DR_Student_RandallReilly_mobileBigTruckDrivingJobs_CareerHorizon_SwiftLeadForm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_RhinoLabs_CareerHorizon_Intelliapp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,
LACED_DR_Student_RhinoLabs_CareerHorizon_SwiftLeadForm,0,1,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,15,0,0,0,0,0,34,
LACED_DR_Student_SimplyHiredStudent_Intelliapp,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,16,
LACED_DR_Student_SimplyHiredStudent_SwiftLeadForm,11,2,0,17,8,3,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,33,0,0,0,0,0,107,
LACED_DR_Student_SnagAJob_CareerHorizon_Intelliapp,0,0,1,4,7,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,0,0,39,
LACED_DR_Student_SnagAJob_CareerHorizon_SwiftLeadForm,4,0,1,18,22,11,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,38,1,0,0,0,0,128,
LACED_DR_Student_TopUSAJobs_CareerHorizon_Intelliapp,0,0,0,3,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,19,
LACED_DR_Student_TopUSAJobs_CareerHorizon_SwiftLeadForm,1,0,0,12,13,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,35,0,0,0,0,0,90,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_Intelliapp,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,0,0,5,25,4,6,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,11,13,0,0,0,1,0,90,
LACED_DR_Student_ZipRecruiter_CareerHorizon_Intelliapp,1,1,0,5,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,28,
LACED_DR_Student_ZipRecruiter_CareerHorizon_SwiftLeadForm,8,4,0,37,33,5,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,38,0,0,0,1,0,212,
LACED_DR_Student_ZipRecruiter_Intelliapp,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,10,
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,4,1,0,11,9,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,30,0,0,0,0,0,76,
LACED_DR_swifttrans.com_LeteadForm,1,0,0,2,6,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,21,
pulse_app,0,0,1,0,0,12,2,8,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,4,3,0,0,1,1,0,55,
pulse_invite,0,1,0,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,16,
pulse_sig,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,
sterling,0,0,0,0,5,19,6,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,0,0,45,
swifttrans,10,6,15,24,68,72,25,66,22,3,8,13,37,12,2,2,1,0,0,0,0,8,0,6,4,1,1,1,0,6,0,4,111,57,64,1,0,0,1,0,651,
tda,1,0,0,0,3,9,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,
TruckDrivingJobs.com,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,14,
TruckJobSeekers,0,0,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,8,0,0,1,6,0,36,
"Grand Totals",417,165,98,1206,1654,687,277,650,258,47,48,117,276,86,10,29,18,5,0,0,3,65,0,49,19,3,8,4,2,32,1,26,1543,1074,2523,52,0,6,32,0,11490,

