"SnagAJob,Jan2016",8665865764,2
"SnagAJob,Recent Grad",8885808169,171
"SnagAJob,Student",8887101575,181
"Swifttrans.com,Experienced",8665127720,422
"Swifttrans.com,Mixed",8885586803,189
"Swifttrans.com,Mixed",8887723109,103
"Swifttrans.com,Recent Grad",8664408049,296
"Swifttrans.com,Student",8665320431,1142
"Swifttrans.com,TBD",8886975207,1
"TargetMediaPartners,Dedicated",8665281177,1
"TopUSAJobs.com,Dedicated",8665514629,2
"TopUSAJobs.com,Experienced",8668626913,102
"TopUSAJobs.com,Recent Grad",8665018352,22
"TopUSAJobs.com,Student",8669167772,142
"TopUSAJobs.com,TBD",8664014826,2
"TruckDrivingJobs.com,Recent Grad",8887933270,1
"TruckDrivingJobs.com,Student",8889280090,4
"TruckJobSeekers.com,Experienced",8666909674,2
"TruckJobSeekers.com,Student",8663952037,1
"Wright Media Group,Recent Grad",8669135075,64
"YP.com,Student",8668277185,455
"Yahoo/Bing,Experienced",8887101761,486
"Yahoo/Bing,Recent Grad",8888609373,1
"Yahoo/Bing,Student",8889050374,497
"Zip Recruiter,Experienced",8668271804,61
"Zip Recruiter,Jan2016",8666469714,5
"Zip Recruiter,Recent Grad",8667208992,32
"Zip Recruiter,Student",8885468037,259
"Bayard,TBD",8662632037,1
"Bayard,TBD",8662700763,1
"Bayard,TBD",8662730157,3
"Bayard,TBD",8662876421,1
"Bayard,TBD",8663823688,2
"Bayard,TBD",8663976431,1
"Bayard,TBD",8664344255,5
"Bayard,TBD",8664635721,1
"Bayard,TBD",8664779186,1
"Bayard,TBD",8664860713,6
"Bayard,TBD",8664909061,3
"Bayard,TBD",8665159805,2
"Bayard,TBD",8665208393,1
"Bayard,TBD",8665857150,1
"Bayard,TBD",8665877469,1
"Bayard,TBD",8665902066,1
"Bayard,TBD",8665941713,1
"Bayard,TBD",8666025749,1
"Bayard,TBD",8666042550,1
"Bayard,TBD",8666117868,1
"Bayard,TBD",8666122561,1
"Bayard,TBD",8666146352,3
"Bayard,TBD",8666231393,1
"Bayard,TBD",8666271245,1
"Bayard,TBD",8666312796,1
"Bayard,TBD",8666404395,1
"Bayard,TBD",8666488603,3
"Bayard,TBD",8666495135,1
"Bayard,TBD",8666827068,2
"Bayard,TBD",8666937494,1
"Bayard,TBD",8667753902,1
"Bayard,TBD",8668382709,1
"Bayard,TBD",8669071817,1
"Bayard,TBD",8669139754,1
"Bayard,TBD",8669145711,1
"Bayard,TBD",8669609899,1
"Bayard,TBD",8884140571,1
"Jibe,Dedicated",8669098875,1
"Randall Reilly - m.DriverRecruiting,Experienced",8667230589,4
"Randall Reilly - m.bigtruckdrivingjobs.com,Experienced",8666456477,19
,,
,,
Ad Source,Tracking,Calls
,Number,
"AdHoc,Dedicated",8888941292,0
"AdHoc,Mixed",8663785124,0
"Adroll,Experienced",8663184012,0
"Adroll,Recent Grad",8663211986,0
"AllTruckJobs.com,Jan2016",8667579261,0
"AllTruckJobs.com,Recent Grad",8668078265,0
"American Driver Network,Jan2016",8664937704,0
"American Driver Network,Recent Grad",8665540568,0
"American Driver Network,TBD",8663159763,0
"American Driver Network,TBD",8666285905,0
"AppCast,Experienced",8887183459,0
"AppCast,Recent Grad",8886851022,0
"Arizona Republic,Student",8665946914,0
"Backus,Other",8669744822,0
"Bayard,Other",8889281832,0
"Bayard,TBD",8662111390,0
"Bayard,TBD",8663632403,0
"CDL Careers Now,Jan2016",8666149026,0
"CDL Careers Now,TBD",8669035276,0
"CDL Careers Now - TruckWarrior,Experienced",8666097585,0
"CDL Careers Now - TruckWarrior,Recent Grad",8666713124,0
"CDL Life,Dedicated",8665606534,0
"CDLJobs,Experienced",8664869449,0
"CDLJobs,Experienced",8669951389,0
"CDLJobs,Student",8664908825,0
"Career Builder,Flatbed",8663156428,0
"CareerBuilder.com,Dedicated",8887138839,0
"CareerBuilder.com,Dedicated",8887141042,0
"CareerBuilder.com,Dedicated",8889286002,0
"CareersInTrucks,Jan2016",8666354755,0
"CareersInTrucks,Recent Grad",8668759980,0
"CareersInTrucks,TBD",8666750011,0
"Craigslist.com,Dedicated",8662847164,0
"Craigslist.com,Dedicated",8663586559,0
"Craigslist.com,Dedicated",8885634586,0
"Craigslist.com,Dedicated",8886104870,0
"Craigslist.com,Dedicated",8887125789,0
"Craigslist.com,Dedicated",8888638175,0
"Craigslist.com,Dedicated",8888850842,0
"Craigslist.com,Dedicated",8889275943,0
"Craigslist.com,Flatbed",8888946427,0
"Craigslist.com,Recent Grad",8662890515,0
"Craigslist.com,Recent Grad",8662950833,0
"Craigslist.com,Recent Grad",8662970231,0
"Craigslist.com,Student",8662989737,0
"Craigslist.com,Student",8663073487,0
"Craigslist.com,TBD",8666148848,0
"Email Blast,Dedicated",8665549258,0
"Email Blast,Other",8664944087,0
"Employment Guide,Recent Grad",8666135306,0
"Employment Network,Experienced",8662668513,0
"Employment Network,Jan2016",8667309789,0
"Employment Network,Other",8663606172,0
"Employment Network,Recent Grad",8669215297,0
"Employment Network,Student",8662717613,0
"Employment Network,TBD",8667620977,0
"Everytruckjob.com,Jan2016",8666826119,0
"Everytruckjob.com,Student",8667218957,0
"Facebook,Mixed",8663781041,0
"Facebook,Student",8665536836,0
"Facebook,Student",8669042567,0
"Facebook,Student",8884417415,0
"FindATruckerJob.com,TBD",8665592408,0
"Google,Experienced",8666822944,0
"Google,Recent Grad",8662642096,0
"Google,Student",8886049279,0
"HireVeterans.com,Experienced",8662575269,0
"HireVeterans.com,Jan2016",8666130121,0
"HireVeterans.com,Recent Grad",8662598583,0
"HireVeterans.com,TBD",8666391351,0
"Hiring Drivers Now,Jan2016",8668874418,0
"Hiring Drivers Now,TBD",8665153796,0
"Indeed.com,Dedicated",8663630440,0
"Indeed.com,Dedicated",8885701923,0
"Indeed.com,Dedicated",8887064041,0
"Indeed.com,Dedicated",8888170167,0
"Indeed.com,Experienced",8662374984,0
"Indeed.com,Experienced",8662381059,0
"Indeed.com,Flatbed",8662438599,0
"Indeed.com,Flatbed",8662483827,0
"Indeed.com,Recent Grad",8662481666,0
"Indeed.com,Recent Grad",8663450902,0
"Indeed.com,Student",8887024451,0
"Indeed.com,Student",8887216772,0
"Indeed.com,Student",8889473302,0
"Jibe,Jan2016",8665785376,0
"Jibe,Student",8668683416,0
"JobMax360,TBD",8665786095,0
"Jobs2Careers,Dedicated",8663466684,0
"Jobs2Careers,Dedicated",8667519620,0
"Jobs2Careers,Experienced",8662351204,0
"Jobs2Careers,Experienced",8662351970,0
"Jobs2Careers,Experienced",8887141753,0
"Jobs2Careers,Flatbed",8886213886,0
"Jobs2Careers,Jan2016",8667451802,0
"Jobs2Careers,Recent Grad",8889278543,0
"Jobs2Careers,Student",8886941954,0
"JobsinTrucks,Dedicated",8662120679,0
"JobsinTrucks,Dedicated",8662132282,0
"JobsinTrucks,Dedicated",8662193832,0
"JobsinTrucks,Dedicated",8662209143,0
"JobsinTrucks,Dedicated",8662210473,0
"JobsinTrucks,Dedicated",8662267213,0
"JobsinTrucks,Dedicated",8662285172,0
"JobsinTrucks,Dedicated",8662314432,0
"JobsinTrucks,Dedicated",8663453804,0
"JobsinTrucks,Dedicated",8667229488,0
"JobsinTrucks,Experienced",8667088627,0
"JobsinTrucks,Experienced",8669777510,0
"JobsinTrucks,Experienced",8887938214,0
"JobsinTrucks,Jan2016",8662155219,0
"Juju,Experienced",8888259652,0
"Juju,Recent Grad",8888216154,0
"LinkUp,Flatbed",8887783803,0
"LinkUp,Recent Grad",8888347603,0
"LinkUp,Recent Grad",8888418099,0
"LinkUp,Student",8888819674,0
"Monster.com,Recent Grad",8669213201,0
"Monster.com,Recent Grad",8886173405,0
"Monster.com,Student",8887306108,0
"Multiview,Student",8666388390,0
"Randall Reilly,Experienced",8666245201,0
"Randall Reilly,Experienced",8668798731,0
"Randall Reilly,Experienced",8669269076,0
"Randall Reilly,Experienced",8888133440,0
"Randall Reilly,Jan2016",8668436598,0
"Randall Reilly,Recent Grad",8665369196,0
"Randall Reilly,Recent Grad",8665692585,0
"Randall Reilly,Recent Grad",8666095780,0
"Randall Reilly,Recent Grad",8668653998,0
"Randall Reilly,Recent Grad",8884017010,0
"Randall Reilly,Student",8888149635,0
"Randall Reilly,Student",8888447384,0
"Randall Reilly - CareersInGear,Recent Grad",8886365446,0
"Randall Reilly - JiggyJobs,Experienced",8666359827,0
"Randall Reilly - JiggyJobs,Student",8665370250,0
"Randall-Reilly PM,Experienced",8664931906,0
"Randall-Reilly PM,Recent Grad",8666784921,0
"Randall-Reilly PM,Student",8668674549,0
"RegionalHelpWanted,Dedicated",8887233169,0
"RegionalHelpWanted,Dedicated",8887664486,0
"RegionalHelpWanted,Dedicated",8889734003,0
"RegionalHelpWanted,Recent Grad",8887900407,0
"RegionalHelpWanted,Student",8887460892,0
"RhinoLabs,Jan2016",8665755874,0
"RhinoLabs,Other",8666089887,0
"RhinoLabs,Recent Grad",8887947631,0
"RhinoLabs,Student",8888644806,0
"RhinoLabs,TBD",8662818099,0
"SimplyHired,Dedicated",8669740153,0
"SimplyHired,Flatbed",8885810869,0
"SimplyHired,Jan2016",8667578612,0
"SimplyHired,Recent Grad",8885442295,0
"SimplyHired,Recent Grad",8885860543,0
"SimplyHired,Recent Grad",8886604773,0
"SimplyHired,Student",8887210754,0
"SimplyHired,TBD",8666299984,0
"SmartPhoneTrucker,Experienced",8669161561,0
"SmartPhoneTrucker,Recent Grad",8665060038,0
"SmartPhoneTrucker,Student",8669275035,0
"SnagAJob,Student",8888430586,0
"SnagAJob,TBD",8662652438,0
"SnagAJob,TBD",8887187353,0
"Steelhouse,TBD",8887154238,0
"Swifttrans.com,TBD",8887200684,0
"Swifttrans.com,TBD",8887529995,0
"TargetMediaPartners,Student",8664696643,0
"TargetMediaPartners,TBD",8664404373,0
"Terminal Signage,Mixed",8668122173,0
"Terminal Signage,Mixed",8668343922,0
"Terminal Signage,Mixed",8889730032,0
"TopUSAJobs.com,Jan2016",8666648909,0
"TruckDrivingJobs.com,Experienced",8888512904,0
"TruckDrivingJobs.com,Jan2016",8665790968,0
"TruckDrivingJobs.com,TBD",8669286220,0
"TruckJobSeekers.com,Jan2016",8666594587,0
"TruckJobSeekers.com,Mixed",8664058789,0
"TruckJobSeekers.com,Recent Grad",8662481484,0
"TruckJobSeekers.com,TBD",8664973997,0
"TruckingJobsHub,Experienced",8665288628,0
"TruckingJobsHub,Recent Grad",8664771123,0
"TruckingJobsHub,Student",8668686669,0
"Wright Media Group,Experienced",8664216789,0
"Wright Media Group,Student",8665534647,0
"Yahoo/Bing,Dedicated",8668556863,0
"Yahoo/Bing,Flatbed",8887314104,0
"Zip Recruiter,Experienced",8886887712,0
"Zip Recruiter,Recent Grad",8887554781,0
"AdHoc,Mixed",8662749777,0
"Bayard,TBD",8662180963,0
"Bayard,TBD",8662530869,0
"Bayard,TBD",8662615990,0
"Bayard,TBD",8662655482,0
"Bayard,TBD",8662787976,0
"Bayard,TBD",8662975019,0
"Bayard,TBD",8663122181,0
"Bayard,TBD",8663566686,0
"Bayard,TBD",8663623730,0
"Bayard,TBD",8663637051,0
"Bayard,TBD",8663659873,0
"Bayard,TBD",8663774912,0
"Bayard,TBD",8663830251,0
"Bayard,TBD",8664040395,0
"Bayard,TBD",8664122410,0
"Bayard,TBD",8664148721,0
"Bayard,TBD",8664185991,0
"Bayard,TBD",8664186321,0
"Bayard,TBD",8664240585,0
"Bayard,TBD",8664285957,0
"Bayard,TBD",8664348043,0
"Bayard,TBD",8664420266,0
"Bayard,TBD",8664451973,0
"Bayard,TBD",8664514302,0
"Bayard,TBD",8664679356,0
"Bayard,TBD",8664695607,0
"Bayard,TBD",8664708323,0
"Bayard,TBD",8664709369,0
"Bayard,TBD",8664832546,0
"Bayard,TBD",8664870731,0
"Bayard,TBD",8664930456,0
"Bayard,TBD",8665050421,0
"Bayard,TBD",8665079956,0
"Bayard,TBD",8665081091,0
"Bayard,TBD",8665174359,0
"Bayard,TBD",8665215217,0
"Bayard,TBD",8665266252,0
"Bayard,TBD",8665361859,0
"Bayard,TBD",8665381337,0
"Bayard,TBD",8665399837,0
"Bayard,TBD",8665638415,0
"Bayard,TBD",8665695996,0
"Bayard,TBD",8665699736,0
"Bayard,TBD",8665765105,0
"Bayard,TBD",8665779207,0
"Bayard,TBD",8665780355,0
"Bayard,TBD",8665789372,0
"Bayard,TBD",8665810141,0
"Bayard,TBD",8665939424,0
"Bayard,TBD",8665956143,0
"Bayard,TBD",8665985944,0
"Bayard,TBD",8665993386,0
"Bayard,TBD",8665998342,0
"Bayard,TBD",8666018612,0
"Bayard,TBD",8666023739,0
"Bayard,TBD",8666063023,0
"Bayard,TBD",8666067873,0
"Bayard,TBD",8666069921,0
"Bayard,TBD",8666108099,0
"Bayard,TBD",8666120684,0
"Bayard,TBD",8666176707,0
"Bayard,TBD",8666178735,0
"Bayard,TBD",8666197482,0
"Bayard,TBD",8666223110,0
"Bayard,TBD",8666246552,0
"Bayard,TBD",8666259398,0
"Bayard,TBD",8666267741,0
"Bayard,TBD",8666287823,0
"Bayard,TBD",8666445773,0
"Bayard,TBD",8666455945,0
"Bayard,TBD",8666460583,0
"Bayard,TBD",8666491159,0
"Bayard,TBD",8666660759,0
"Bayard,TBD",8666861739,0
"Bayard,TBD",8666875014,0
"Bayard,TBD",8666993198,0
"Bayard,TBD",8667051632,0
"Bayard,TBD",8667063679,0
"Bayard,TBD",8667090453,0
"Bayard,TBD",8667271579,0
"Bayard,TBD",8667349160,0
"Bayard,TBD",8667361742,0
"Bayard,TBD",8667388115,0
"Bayard,TBD",8667525670,0
"Bayard,TBD",8667531954,0
"Bayard,TBD",8667756571,0
"Bayard,TBD",8667815158,0
"Bayard,TBD",8667833094,0
"Bayard,TBD",8667874191,0
"Bayard,TBD",8667926579,0
"Bayard,TBD",8668032995,0
"Bayard,TBD",8668097566,0
"Bayard,TBD",8668102040,0
"Bayard,TBD",8668136043,0
"Bayard,TBD",8668159777,0
"Bayard,TBD",8668237271,0
"Bayard,TBD",8668243189,0
"Bayard,TBD",8668244019,0
"Bayard,TBD",8668322677,0
"Bayard,TBD",8668344779,0
"Bayard,TBD",8668355701,0
"Bayard,TBD",8668373507,0
"Bayard,TBD",8668496788,0
"Bayard,TBD",8668546080,0
"Bayard,TBD",8668602979,0
"Bayard,TBD",8668616746,0
"Bayard,TBD",8668629324,0
"Bayard,TBD",8668822446,0
"Bayard,TBD",8668823395,0
"Bayard,TBD",8668836920,0
"Bayard,TBD",8668868711,0
"Bayard,TBD",8668898767,0
"Bayard,TBD",8668915916,0
"Bayard,TBD",8668943823,0
"Bayard,TBD",8668953269,0
"Bayard,TBD",8668956303,0
"Bayard,TBD",8668967021,0
"Bayard,TBD",8668998213,0
"Bayard,TBD",8669048859,0
"Bayard,TBD",8669079780,0
"Bayard,TBD",8669091766,0
"Bayard,TBD",8669098055,0
"Bayard,TBD",8669099715,0
"Bayard,TBD",8669134029,0
"Bayard,TBD",8669155121,0
"Bayard,TBD",8669206067,0
"Bayard,TBD",8669258435,0
"Bayard,TBD",8669308104,0
"Bayard,TBD",8669391024,0
"Bayard,TBD",8669393838,0
"Bayard,TBD",8669412940,0
"Bayard,TBD",8669505815,0
"Bayard,TBD",8669533280,0
"Bayard,TBD",8669758141,0
"Bayard,TBD",8883959881,0
"Bayard,TBD",8883983214,0
"Bayard,TBD",8883999866,0
"Randall Reilly - m.jobsfortruckers.com,Experienced",8662964510,0
,,
,,
,,
,,
,,
,EC:,
,LS:,
,ER:,
,GR:,
,AE:,
,CMN:,
,LSE:,
